lang_code	lang_name	dataset_sources	lines	sequences	tokens	resource_category	10similar_langs	10dissimilar_langs
amh_ethi	Amharic	nllb, flores200_dev, flores200_devtest, bible, wiki, oscar	2261757	389262	49825536	medlow	hin_deva, tur_latn, aze_latn, urd_arab, hye_armn, tam_taml, kaz_cyrl, hun_latn, mkd_cyrl, heb_hebr	ind_latn, tha_thai, vie_latn, jpn_jpan, zho_hans, kor_hang, npi_deva, rus_cyrl, swe_latn, fin_latn
uzb_latn	Uzbek	wiki, oscar	1215806	388673	49750144	medlow	aze_latn, tur_latn, kaz_cyrl, hye_armn, hun_latn, tam_taml, ben_beng, lit_latn, hin_deva, kat_geor	tha_thai, vie_latn, ind_latn, zho_hans, heb_hebr, ell_grek, npi_deva, arb_arab, srp_cyrl, fra_latn
swa_latn	Swahili (macrolanguage)	afriberta, wiki, oscar	1787056	387351	49580928	medlow	heb_hebr, arb_arab, pes_arab, fra_latn, spa_latn, ita_latn, lit_latn, por_latn, sqi_latn, cat_latn	kor_hang, jpn_jpan, zho_hans, npi_deva, ben_beng, tam_taml, kaz_cyrl, rus_cyrl, swe_latn, bel_cyrl
ltz_latn	Luxembourgish	nllb, flores200_dev, flores200_devtest, wiki, oscar	2465700	362156	46355968	medlow	deu_latn, eng_latn, nld_latn, swe_latn, nob_latn, dan_latn, cat_latn, ita_latn, fra_latn, por_latn	jpn_jpan, npi_deva, kaz_cyrl, tam_taml, tha_thai, kor_hang, ben_beng, zho_hans, pes_arab, urd_arab
yor_latn	Yoruba	afriberta, nllb, flores200_dev, flores200_devtest, bible, wiki, oscar	2178833	359348	45996544	medlow	vie_latn, eng_latn, spa_latn, tha_thai, ita_latn, cat_latn, por_latn, ron_latn, heb_hebr, ind_latn	jpn_jpan, tam_taml, kor_hang, npi_deva, ben_beng, kaz_cyrl, zho_hans, aze_latn, tur_latn, hin_deva
hat_latn	Haitian	cmu, nllb, flores200_devtest, flores200_dev, bible, bible0, wiki, tatoeba	2444799	342213	43803264	medlow	por_latn, fra_latn, spa_latn, cat_latn, ita_latn, eng_latn, ron_latn, sqi_latn, slv_latn, nob_latn	tam_taml, jpn_jpan, kor_hang, npi_deva, ben_beng, zho_hans, kaz_cyrl, urd_arab, tha_thai, hin_deva
kin_latn	Kinyarwanda	afriberta, nllb, flores200_devtest, flores200_dev, wiki	2148368	328251	42016128	medlow	heb_hebr, arb_arab, fra_latn, pes_arab, spa_latn, ita_latn, por_latn, ces_latn, cat_latn, lit_latn	kor_hang, jpn_jpan, zho_hans, npi_deva, ben_beng, tam_taml, kaz_cyrl, bel_cyrl, rus_cyrl, swe_latn
smo_latn	Samoan	nllb, flores200_dev, flores200_devtest, wiki, tatoeba	1889829	321388	41137664	medlow	ind_latn, vie_latn, tha_thai, arb_arab, eng_latn, fra_latn, ita_latn, por_latn, cat_latn, spa_latn	npi_deva, tam_taml, kaz_cyrl, tur_latn, aze_latn, hye_armn, ces_latn, srp_cyrl, ben_beng, kat_geor
jav_latn	Javanese	nusax, nusa, nllb, flores200_devtest, flores200_dev, wiki, mapbms_wiki, oscar	2229988	318206	40730368	medlow	ind_latn, vie_latn, tha_thai, heb_hebr, eng_latn, zho_hans, rus_cyrl, pes_arab, ron_latn, sqi_latn	tam_taml, npi_deva, kaz_cyrl, jpn_jpan, tur_latn, ces_latn, bel_cyrl, lav_latn, srp_cyrl, lit_latn
nno_latn	Norwegian Nynorsk	flores200_devtest, flores200_dev, wiki, tatoeba, oscar	1103309	317814	40680192	medlow	nob_latn, dan_latn, swe_latn, eng_latn, nld_latn, deu_latn, ron_latn, fra_latn, cat_latn, ita_latn	npi_deva, jpn_jpan, tam_taml, zho_hans, tha_thai, kor_hang, ben_beng, ind_latn, vie_latn, kaz_cyrl
lao_laoo	Lao	nllb, flores200_devtest, flores200_dev, wiki, tatoeba, oscar	1837139	313926	40182528	medlow	vie_latn, tha_thai, ind_latn, rus_cyrl, heb_hebr, zho_hans, eng_latn, ron_latn, ita_latn, swe_latn	tam_taml, npi_deva, kaz_cyrl, tur_latn, jpn_jpan, ces_latn, lav_latn, lit_latn, aze_latn, hye_armn
nya_latn	Nyanja	nllb, flores200_dev, flores200_devtest, bible, wiki	2012589	309656	39635968	medlow	heb_hebr, arb_arab, pes_arab, ind_latn, fra_latn, spa_latn, ita_latn, lit_latn, por_latn, sqi_latn	kor_hang, jpn_jpan, zho_hans, npi_deva, ben_beng, tam_taml, kaz_cyrl, swe_latn, bel_cyrl, rus_cyrl
snd_arab	Sindhi	nllb, flores200_devtest, flores200_dev, wiki, oscar	2038827	309268	39586304	medlow	urd_arab, hin_deva, pes_arab, kat_geor, arb_arab, est_latn, slk_latn, mkd_cyrl, ukr_cyrl, bel_cyrl	tha_thai, vie_latn, jpn_jpan, zho_hans, ind_latn, kaz_cyrl, kor_hang, eng_latn, tam_taml, fra_latn
pbt_arab	Southern Pashto	nllb, flores200_devtest, flores200_dev	1969853	306802	39270656	medlow	pes_arab, urd_arab, ces_latn, lit_latn, hye_armn, aze_latn, hin_deva, kat_geor, arb_arab, tur_latn	tha_thai, vie_latn, ind_latn, zho_hans, jpn_jpan, kor_hang, fra_latn, eng_latn, cat_latn, por_latn
sun_latn	Sundanese	nusa, nusax, nllb, flores200_dev, flores200_devtest, wiki, oscar	2103680	306466	39227648	medlow	ind_latn, vie_latn, tha_thai, eng_latn, heb_hebr, zho_hans, sqi_latn, ita_latn, fra_latn, ron_latn	kaz_cyrl, npi_deva, tam_taml, tur_latn, jpn_jpan, ces_latn, aze_latn, hye_armn, lit_latn, lav_latn
mri_latn	Maori	nllb, wortschatz, flores200_dev, flores200_devtest, wiki	1845851	305551	39110528	medlow	ind_latn, vie_latn, tha_thai, ita_latn, eng_latn, arb_arab, cat_latn, nld_latn, spa_latn, por_latn	kaz_cyrl, npi_deva, tur_latn, aze_latn, tam_taml, urd_arab, srp_cyrl, ben_beng, bel_cyrl, hye_armn
oci_latn	Occitan (post 1500)	nllb, flores200_devtest, flores200_dev, wiki, oscar	2338179	305428	39094784	medlow	por_latn, cat_latn, spa_latn, ita_latn, ron_latn, fra_latn, sqi_latn, eng_latn, slk_latn, nob_latn	jpn_jpan, kor_hang, tam_taml, npi_deva, ben_beng, zho_hans, kaz_cyrl, tha_thai, vie_latn, ind_latn
plt_latn	Plateau Malagasy	nllb, flores200_dev, flores200_devtest	1966356	300525	38467200	medlow	ind_latn, vie_latn, arb_arab, tha_thai, heb_hebr, ita_latn, cat_latn, sqi_latn, por_latn, ron_latn	jpn_jpan, npi_deva, kor_hang, kaz_cyrl, tam_taml, ben_beng, zho_hans, tur_latn, aze_latn, urd_arab
pus_arab	Pushto	wiki, tatoeba, oscar	763984	296728	37981184	medlow	pes_arab, urd_arab, arb_arab, hin_deva, aze_latn, hye_armn, kat_geor, lit_latn, ces_latn, kaz_cyrl	tha_thai, ind_latn, vie_latn, zho_hans, jpn_jpan, kor_hang, por_latn, cat_latn, eng_latn, fra_latn
gla_latn	Scottish Gaelic	nllb, flores200_devtest, flores200_dev, wiki, oscar	2018323	292746	37471488	medlow	eng_latn, ita_latn, spa_latn, por_latn, cat_latn, swe_latn, nld_latn, nob_latn, ron_latn, sqi_latn	jpn_jpan, kaz_cyrl, npi_deva, tam_taml, ben_beng, kor_hang, zho_hans, tha_thai, aze_latn, tur_latn
sna_latn	Shona	nllb, wortschatz, flores200_dev, flores200_devtest, bible, wiki	2158403	289509	37057152	medlow	heb_hebr, arb_arab, spa_latn, ita_latn, pes_arab, cat_latn, ces_latn, ron_latn, fra_latn, ind_latn	kor_hang, jpn_jpan, zho_hans, npi_deva, ben_beng, kaz_cyrl, tam_taml, bel_cyrl, rus_cyrl, ukr_cyrl
war_latn	Waray (Philippines)	nllb, flores200_dev, flores200_devtest, wiki, oscar	2309554	286933	36727424	medlow	ind_latn, vie_latn, tha_thai, ita_latn, eng_latn, arb_arab, rus_cyrl, cat_latn, zho_hans, fra_latn	tam_taml, npi_deva, kaz_cyrl, tur_latn, jpn_jpan, ces_latn, srp_cyrl, aze_latn, hye_armn, lav_latn
zul_latn	Zulu	nllb, wortschatz, flores200_devtest, flores200_dev, wiki	2084970	284945	36472960	medlow	arb_arab, pes_arab, heb_hebr, spa_latn, ces_latn, tha_thai, ita_latn, ron_latn, por_latn, fra_latn	kor_hang, jpn_jpan, zho_hans, npi_deva, ben_beng, tam_taml, swe_latn, bel_cyrl, kaz_cyrl, dan_latn
prs_arab	Dari	nllb, flores200_dev, flores200_devtest	1934848	283515	36289920	medlow	pes_arab, urd_arab, hin_deva, ben_beng, kaz_cyrl, tam_taml, lit_latn, aze_latn, ces_latn, npi_deva	tha_thai, vie_latn, ind_latn, eng_latn, fra_latn, fin_latn, cat_latn, kor_hang, zho_hans, nob_latn
uzn_latn	Northern Uzbek	nllb, flores200_dev, flores200_devtest	1990761	281162	35988736	medlow	aze_latn, tur_latn, kaz_cyrl, hye_armn, hun_latn, tam_taml, ben_beng, lit_latn, kat_geor, ces_latn	tha_thai, vie_latn, ind_latn, zho_hans, heb_hebr, cat_latn, ell_grek, fra_latn, por_latn, arb_arab
uig_arab	Uighur	nllb, flores200_devtest, flores200_dev, bible, wiki, oscar	2087414	273664	35028992	medlow	kaz_cyrl, aze_latn, urd_arab, tur_latn, jpn_jpan, tam_taml, ben_beng, hye_armn, hin_deva, kor_hang	vie_latn, ind_latn, tha_thai, spa_latn, cat_latn, ita_latn, por_latn, heb_hebr, fra_latn, eng_latn
asm_beng	Assamese	nllb, flores200_dev, flores200_devtest, bible, wiki, oscar	1947194	268719	34396032	medlow	ben_beng, tam_taml, hin_deva, urd_arab, kaz_cyrl, aze_latn, npi_deva, kor_hang, jpn_jpan, tur_latn	vie_latn, tha_thai, ind_latn, por_latn, cat_latn, fra_latn, spa_latn, ita_latn, eng_latn, sqi_latn
sot_latn	Southern Sotho	nllb, flores200_dev, flores200_devtest, wiki	1989069	265848	34028544	medlow	ind_latn, tha_thai, arb_arab, ita_latn, ron_latn, fra_latn, vie_latn, spa_latn, heb_hebr, cat_latn	jpn_jpan, kor_hang, zho_hans, kaz_cyrl, npi_deva, tam_taml, ben_beng, tur_latn, aze_latn, bel_cyrl
lus_latn	Lushai	nllb, flores200_devtest, flores200_dev	1990499	264035	33796480	medlow	ben_beng, kor_hang, jpn_jpan, hin_deva, vie_latn, tha_thai, urd_arab, tam_taml, kaz_cyrl, zho_hans	spa_latn, bel_cyrl, por_latn, ces_latn, bul_cyrl, mkd_cyrl, ell_grek, cat_latn, ita_latn, ukr_cyrl
zsm_latn	Standard Malay	nllb, flores200_devtest, flores200_dev	1988903	254989	32638592	medlow	ind_latn, vie_latn, tha_thai, eng_latn, ita_latn, rus_cyrl, zho_hans, heb_hebr, ron_latn, sqi_latn	kaz_cyrl, tam_taml, npi_deva, jpn_jpan, tur_latn, ces_latn, aze_latn, lit_latn, lav_latn, kor_hang
xho_latn	Xhosa	lacuna, nllb, flores200_devtest, flores200_dev, wiki	2000005	248810	31847680	medlow	ind_latn, tha_thai, vie_latn, fra_latn, pes_arab, arb_arab, heb_hebr, spa_latn, ita_latn, por_latn	kor_hang, jpn_jpan, zho_hans, npi_deva, ben_beng, tam_taml, kaz_cyrl, fin_latn, est_latn, bel_cyrl
scn_latn	Sicilian	nllb, flores200_devtest, flores200_dev, wiki, oscar	1909139	245368	31407104	medlow	ita_latn, cat_latn, por_latn, spa_latn, ron_latn, sqi_latn, fra_latn, ell_grek, pol_latn, eng_latn	jpn_jpan, kor_hang, tam_taml, zho_hans, npi_deva, ben_beng, kaz_cyrl, tha_thai, vie_latn, aze_latn
lmo_latn	Lombard	nllb, flores200_dev, flores200_devtest, wiki, oscar	2149141	244527	31299456	medlow	por_latn, ita_latn, cat_latn, spa_latn, ron_latn, fra_latn, sqi_latn, nob_latn, eng_latn, slk_latn	jpn_jpan, tam_taml, kor_hang, zho_hans, npi_deva, kaz_cyrl, tha_thai, ben_beng, vie_latn, ind_latn
ydd_hebr	Eastern Yiddish	nllb, flores200_devtest, flores200_dev	1969013	237941	30456448	medlow	eng_latn, deu_latn, nob_latn, dan_latn, swe_latn, nld_latn, heb_hebr, mkd_cyrl, cat_latn, ukr_cyrl	jpn_jpan, kaz_cyrl, tam_taml, npi_deva, kor_hang, tha_thai, ben_beng, ind_latn, vie_latn, zho_hans
arz_arab	Egyptian Arabic	flores200_dev, flores200_devtest, bible, wiki, tatoeba, oscar	1722186	235926	30198528	medlow	arb_arab, heb_hebr, ita_latn, sqi_latn, cat_latn, ron_latn, spa_latn, por_latn, fra_latn, pol_latn	jpn_jpan, kor_hang, tam_taml, zho_hans, npi_deva, kaz_cyrl, ben_beng, tur_latn, aze_latn, kat_geor
lim_latn	Limburgan	nllb, flores200_devtest, flores200_dev, wiki	1909407	235804	30182912	medlow	nld_latn, deu_latn, eng_latn, dan_latn, nob_latn, swe_latn, cat_latn, fra_latn, ita_latn, por_latn	jpn_jpan, tha_thai, npi_deva, kor_hang, kaz_cyrl, zho_hans, tam_taml, ben_beng, vie_latn, ind_latn
ory_orya	Odia	nllb, flores200_dev, flores200_devtest, bible	1946830	228021	29186688	medlow	ben_beng, hin_deva, urd_arab, npi_deva, aze_latn, tam_taml, tur_latn, kat_geor, kaz_cyrl, est_latn	vie_latn, tha_thai, ind_latn, eng_latn, fra_latn, cat_latn, spa_latn, por_latn, ita_latn, swe_latn
azb_arab	South Azerbaijani	nllb, flores200_dev, flores200_devtest, wiki, oscar	2210477	227278	29091584	medlow	aze_latn, tur_latn, pes_arab, urd_arab, kaz_cyrl, hye_armn, hun_latn, arb_arab, ben_beng, tam_taml	ind_latn, vie_latn, tha_thai, cat_latn, zho_hans, swe_latn, spa_latn, heb_hebr, ita_latn, fra_latn
quy_latn	Ayacucho Quechua	americasnli_mlm, americasnli_dev, americasnlp2023_mt, americasnli_test, americasnlp2021_mt, nllb, flores200_devtest, flores200_dev	1925206	227191	29080448	medlow	tur_latn, aze_latn, hun_latn, fin_latn, lit_latn, slv_latn, ces_latn, por_latn, est_latn, slk_latn	tha_thai, vie_latn, ind_latn, zho_hans, npi_deva, heb_hebr, rus_cyrl, arb_arab, urd_arab, ben_beng
gaz_latn	West Central Oromo	nllb, flores200_dev, flores200_devtest, bible	1781883	218580	27978240	medlow	hin_deva, pes_arab, urd_arab, ces_latn, tur_latn, aze_latn, kaz_cyrl, lit_latn, ron_latn, hye_armn	zho_hans, vie_latn, tha_thai, jpn_jpan, kor_hang, ind_latn, eng_latn, rus_cyrl, bel_cyrl, swe_latn
khk_cyrl	Halh Mongolian	nllb, flores200_devtest, flores200_dev	1975656	215833	27626624	medlow	jpn_jpan, kaz_cyrl, kor_hang, aze_latn, tur_latn, tam_taml, ben_beng, hin_deva, hye_armn, rus_cyrl	spa_latn, tha_thai, cat_latn, ind_latn, vie_latn, ita_latn, por_latn, fra_latn, arb_arab, heb_hebr
vec_latn	Venetian	nllb, flores200_dev, flores200_devtest, wiki, oscar	1885642	210772	26978816	medlow	por_latn, ita_latn, cat_latn, ron_latn, spa_latn, sqi_latn, fra_latn, nob_latn, slk_latn, eng_latn	jpn_jpan, kor_hang, tam_taml, zho_hans, npi_deva, kaz_cyrl, tha_thai, ben_beng, vie_latn, ind_latn
bjn_latn	Banjar	nusax, nllb, flores200_devtest, flores200_dev, bible, wiki	1463084	207441	26552448	medlow	ind_latn, vie_latn, tha_thai, eng_latn, pes_arab, ita_latn, zho_hans, fra_latn, heb_hebr, rus_cyrl	tam_taml, kaz_cyrl, npi_deva, jpn_jpan, tur_latn, ces_latn, aze_latn, kor_hang, lit_latn, bel_cyrl
glk_arab	Gilaki	wortschatz, bible, wiki	1542354	203787	26084736	medlow	pes_arab, urd_arab, arb_arab, ces_latn, tur_latn, aze_latn, hye_armn, kat_geor, lit_latn, lav_latn	tha_thai, vie_latn, ind_latn, zho_hans, jpn_jpan, kor_hang, eng_latn, swe_latn, fin_latn, ben_beng
lug_latn	Ganda	makerere_radio, makerere_parallel, nllb, flores200_dev, flores200_devtest, bible, wiki	1551550	200834	25706752	medlow	heb_hebr, arb_arab, spa_latn, ita_latn, fra_latn, pes_arab, ces_latn, ron_latn, cat_latn, por_latn	kor_hang, jpn_jpan, zho_hans, npi_deva, ben_beng, tam_taml, kaz_cyrl, bel_cyrl, rus_cyrl, ukr_cyrl
pap_latn	Papiamento	nllb, flores200_dev, flores200_devtest, wiki	2009840	194981	24957568	medlow	spa_latn, por_latn, cat_latn, ita_latn, ron_latn, fra_latn, eng_latn, nob_latn, sqi_latn, slk_latn	jpn_jpan, tam_taml, kor_hang, ben_beng, zho_hans, npi_deva, tha_thai, kaz_cyrl, vie_latn, ind_latn
san_deva	Sanskrit	nllb, flores200_dev, flores200_devtest, bible, bible0, wiki, oscar	1688238	191795	24549760	medlow	npi_deva, hin_deva, ben_beng, urd_arab, tam_taml, kaz_cyrl, kat_geor, rus_cyrl, pes_arab, aze_latn	tha_thai, vie_latn, ind_latn, eng_latn, jpn_jpan, cat_latn, swe_latn, fin_latn, lav_latn, nld_latn
run_latn	Rundi	nllb, flores200_dev, flores200_devtest, wiki	1580790	191024	24451072	medlow	heb_hebr, arb_arab, pes_arab, spa_latn, ita_latn, fra_latn, por_latn, cat_latn, ces_latn, ron_latn	kor_hang, jpn_jpan, zho_hans, npi_deva, tam_taml, ben_beng, kaz_cyrl, bel_cyrl, rus_cyrl, ukr_cyrl
zho_hant	Chinese	nllb, flores200_dev, flores200_devtest	1986830	185444	23736832	medlow	zho_hans, jpn_jpan, kor_hang, hin_deva, vie_latn, rus_cyrl, ben_beng, urd_arab, ind_latn, tha_thai	ces_latn, pes_arab, arb_arab, spa_latn, cat_latn, tur_latn, heb_hebr, lav_latn, fra_latn, lit_latn
ace_latn	Achinese	nusax, nllb, flores200_dev, flores200_devtest, wiki	1414579	185312	23719936	medlow	ind_latn, vie_latn, tha_thai, pes_arab, heb_hebr, ron_latn, fra_latn, eng_latn, ita_latn, ell_grek	tam_taml, jpn_jpan, kaz_cyrl, npi_deva, tur_latn, kor_hang, ces_latn, aze_latn, lav_latn, ben_beng
tsn_latn	Tswana	nllb, flores200_devtest, flores200_dev, bible, wiki, tatoeba	2002453	184253	23584384	medlow	heb_hebr, arb_arab, spa_latn, pes_arab, por_latn, ind_latn, fra_latn, ita_latn, cat_latn, ces_latn	kor_hang, jpn_jpan, zho_hans, npi_deva, ben_beng, tam_taml, kaz_cyrl, bel_cyrl, rus_cyrl, ukr_cyrl
pnb_arab	Western Panjabi	wiki, tatoeba, oscar	580911	171880	22000640	medlow	urd_arab, pes_arab, hin_deva, ben_beng, kat_geor, npi_deva, aze_latn, arb_arab, tur_latn, hye_armn	tha_thai, vie_latn, ind_latn, jpn_jpan, zho_hans, fra_latn, eng_latn, cat_latn, nld_latn, lav_latn
twi_latn	Twi	nllb, flores200_dev, flores200_devtest, bible0, bible, wiki	1841498	166111	21262208	medlow	por_latn, spa_latn, ita_latn, cat_latn, eng_latn, heb_hebr, lav_latn, lit_latn, hun_latn, fra_latn	kor_hang, npi_deva, jpn_jpan, rus_cyrl, zho_hans, bel_cyrl, tam_taml, ind_latn, ukr_cyrl, ben_beng
ilo_latn	Iloko	nllb, flores200_dev, flores200_devtest, bible, wiki, oscar	1565557	164317	21032576	medlow	ind_latn, vie_latn, tha_thai, eng_latn, arb_arab, hun_latn, rus_cyrl, ita_latn, fin_latn, pol_latn	tam_taml, npi_deva, kaz_cyrl, ces_latn, srp_cyrl, tur_latn, jpn_jpan, ben_beng, bel_cyrl, kat_geor
che_cyrl	Chechen	webcorpora, wiki, tatoeba, oscar	872020	162452	20793856	medlow	kat_geor, rus_cyrl, kaz_cyrl, ukr_cyrl, srp_cyrl, hin_deva, mkd_cyrl, urd_arab, bel_cyrl, bul_cyrl	tha_thai, ind_latn, vie_latn, jpn_jpan, zho_hans, heb_hebr, pes_arab, cat_latn, lav_latn, por_latn
tso_latn	Tsonga	nllb, flores200_devtest, flores200_dev, wiki, tatoeba	1504793	158453	20281984	medlow	arb_arab, tha_thai, heb_hebr, ind_latn, vie_latn, fra_latn, spa_latn, ron_latn, ita_latn, por_latn	jpn_jpan, kor_hang, zho_hans, tam_taml, npi_deva, kaz_cyrl, ben_beng, tur_latn, bel_cyrl, hun_latn
sah_cyrl	Yakut	webcorpora, wiki, tatoeba, oscar	946011	154916	19829248	medlow	kaz_cyrl, aze_latn, tur_latn, jpn_jpan, rus_cyrl, kor_hang, hye_armn, ben_beng, hin_deva, hun_latn	tha_thai, ind_latn, vie_latn, eng_latn, cat_latn, fra_latn, spa_latn, ita_latn, swe_latn, por_latn
fry_latn	Western Frisian	wiki, tatoeba, oscar	518301	154753	19808384	medlow	nld_latn, eng_latn, deu_latn, swe_latn, nob_latn, dan_latn, cat_latn, ita_latn, por_latn, spa_latn	jpn_jpan, npi_deva, tam_taml, kaz_cyrl, tha_thai, kor_hang, ben_beng, zho_hans, vie_latn, ind_latn
kur_latn	Kurdish	wiki, tatoeba, oscar	420732	150259	19233152	medlow	pes_arab, tur_latn, aze_latn, ron_latn, sqi_latn, ces_latn, hye_armn, ita_latn, spa_latn, por_latn	jpn_jpan, zho_hans, kor_hang, tha_thai, npi_deva, vie_latn, ind_latn, tam_taml, ben_beng, rus_cyrl
ewe_latn	Ewe	ewecorpus, nllb, flores200_dev, flores200_devtest, bible, wiki	1537249	146491	18750848	medlow	cat_latn, fra_latn, por_latn, eng_latn, spa_latn, heb_hebr, ita_latn, hun_latn, nld_latn, arb_arab	jpn_jpan, kor_hang, npi_deva, tam_taml, rus_cyrl, zho_hans, bel_cyrl, ben_beng, ukr_cyrl, pes_arab
ori_orya	Oriya (macrolanguage)	wiki, oscar	392080	144322	18473216	medlow	tam_taml, ben_beng, npi_deva, hin_deva, aze_latn, pes_arab, urd_arab, kaz_cyrl, tur_latn, hye_armn	por_latn, spa_latn, fra_latn, cat_latn, eng_latn, ita_latn, bel_cyrl, nld_latn, srp_cyrl, swe_latn
lat_latn	Latin	bible, wiki, tatoeba, oscar	573938	136174	17430272	medlow	ita_latn, cat_latn, spa_latn, por_latn, ron_latn, eng_latn, deu_latn, nld_latn, fra_latn, nob_latn	jpn_jpan, kor_hang, zho_hans, npi_deva, tam_taml, tha_thai, ben_beng, kaz_cyrl, vie_latn, ind_latn
chv_cyrl	Chuvash	webcorpora, wiki, tatoeba, oscar	495999	132221	16924288	medlow	kaz_cyrl, aze_latn, tur_latn, hye_armn, rus_cyrl, mkd_cyrl, tam_taml, ukr_cyrl, bel_cyrl, srp_cyrl	tha_thai, ind_latn, vie_latn, zho_hans, swe_latn, eng_latn, cat_latn, fra_latn, heb_hebr, por_latn
min_latn	Minangkabau	nusa, nusax, nllb, flores200_dev, flores200_devtest, wiki	1640870	125883	16113024	medlow	ind_latn, vie_latn, tha_thai, heb_hebr, eng_latn, fra_latn, ron_latn, ita_latn, sqi_latn, rus_cyrl	tam_taml, jpn_jpan, kaz_cyrl, npi_deva, tur_latn, kor_hang, ces_latn, aze_latn, lav_latn, hye_armn
fao_latn	Faroese	nllb, flores200_devtest, flores200_dev, wiki	763531	123049	15750272	medlow	dan_latn, nob_latn, swe_latn, deu_latn, eng_latn, nld_latn, sqi_latn, ron_latn, por_latn, fra_latn	jpn_jpan, npi_deva, tha_thai, tam_taml, kaz_cyrl, kor_hang, zho_hans, vie_latn, ind_latn, ben_beng
bre_latn	Breton	bible, wiki, tatoeba, oscar	512404	115594	14796032	medlow	cat_latn, ita_latn, por_latn, fra_latn, spa_latn, ron_latn, sqi_latn, eng_latn, ell_grek, nob_latn	jpn_jpan, kor_hang, tam_taml, npi_deva, zho_hans, ben_beng, kaz_cyrl, tha_thai, vie_latn, urd_arab
yue_hant	Yue Chinese	flores200_devtest, flores200_dev, wiki, tatoeba	583192	115449	14777472	medlow	zho_hans, jpn_jpan, kor_hang, vie_latn, ind_latn, hin_deva, ben_beng, tha_thai, urd_arab, rus_cyrl	ces_latn, arb_arab, pes_arab, lav_latn, heb_hebr, spa_latn, tur_latn, cat_latn, srp_cyrl, lit_latn
nso_latn	Pedi	nllb, flores200_dev, flores200_devtest, wiki	1298614	114213	14619264	medlow	arb_arab, heb_hebr, spa_latn, por_latn, ita_latn, ron_latn, ind_latn, tha_thai, cat_latn, pes_arab	jpn_jpan, kor_hang, zho_hans, npi_deva, ben_beng, tam_taml, kaz_cyrl, dan_latn, swe_latn, bel_cyrl
als_latn	Tosk Albanian	bible, wiki, oscar	410836	112750	14432000	medlow	sqi_latn, ron_latn, deu_latn, por_latn, nob_latn, dan_latn, ita_latn, swe_latn, slk_latn, cat_latn	jpn_jpan, kor_hang, tam_taml, kaz_cyrl, npi_deva, zho_hans, ben_beng, tha_thai, vie_latn, ind_latn
crh_latn	Crimean Tatar	nllb, flores200_dev, flores200_devtest, wiki	775465	109182	13975296	medlow	tur_latn, aze_latn, hun_latn, hye_armn, kaz_cyrl, lit_latn, ces_latn, est_latn, fin_latn, lav_latn	tha_thai, vie_latn, ind_latn, zho_hans, kor_hang, jpn_jpan, npi_deva, arb_arab, ben_beng, heb_hebr
kmr_latn	Northern Kurdish	nllb, flores200_dev, flores200_devtest	743505	105319	13480832	medlow	pes_arab, hye_armn, tur_latn, ces_latn, aze_latn, ron_latn, spa_latn, ita_latn, sqi_latn, lit_latn	zho_hans, jpn_jpan, kor_hang, tha_thai, vie_latn, ind_latn, npi_deva, ben_beng, tam_taml, ukr_cyrl
kab_latn	Kabyle	nllb, flores200_dev, flores200_devtest, wiki	932618	103771	13282688	medlow	cat_latn, ita_latn, spa_latn, fra_latn, por_latn, ron_latn, arb_arab, eng_latn, nld_latn, sqi_latn	jpn_jpan, kor_hang, zho_hans, tam_taml, npi_deva, kaz_cyrl, ben_beng, tha_thai, ind_latn, vie_latn
fon_latn	Fon	nllb, flores200_dev, flores200_devtest	669796	101718	13019904	medlow	fra_latn, por_latn, spa_latn, ita_latn, cat_latn, tha_thai, vie_latn, eng_latn, heb_hebr, arb_arab	jpn_jpan, tam_taml, kor_hang, npi_deva, ben_beng, tur_latn, kaz_cyrl, pes_arab, aze_latn, ces_latn
nds_latn	Low German	wiki, tatoeba, oscar	584539	100621	12879488	medlow	deu_latn, nld_latn, eng_latn, swe_latn, nob_latn, dan_latn, cat_latn, ita_latn, por_latn, fra_latn	jpn_jpan, npi_deva, tam_taml, kaz_cyrl, kor_hang, zho_hans, tha_thai, ben_beng, vie_latn, ind_latn
iku_cans	Inuktitut	nrc, wiki	712993	99092	12683776	medlow	fin_latn, hun_latn, est_latn, hye_armn, aze_latn, tur_latn, lit_latn, kat_geor, ell_grek, slk_latn	ind_latn, vie_latn, tha_thai, zho_hans, jpn_jpan, tam_taml, npi_deva, kor_hang, arb_arab, ben_beng
mai_deva	Maithili	nllb, flores200_dev, flores200_devtest, bible, wiki, oscar	1019636	95529	12227712	medlow	npi_deva, hin_deva, urd_arab, ben_beng, tam_taml, kaz_cyrl, kor_hang, kat_geor, aze_latn, rus_cyrl	tha_thai, vie_latn, cat_latn, spa_latn, ind_latn, fra_latn, por_latn, ita_latn, eng_latn, nld_latn
